country_name,year,v2x_regime,e_regiongeo,e_gdppc,e_wb_pop,v2exnamhos,v2exparhos,v2exrescon_osp,v2exbribe_osp,v2exembez_osp,v2lgcrrpt_osp,v2lpname,v2ellostsl,v2slpname,v2ellostss,v2tlpname,v2ellostts,v2jupurge_osp,v2jupoatck_osp,v2juaccnt_osp,v2jucorrdc_osp,v2juhcind_osp,v2juhccomp_osp
Algeria,1993,0.0,5,7.86,27635517.0,[Collective Body],technical,1.0,1.064,1.992,,,,,,,,1.59,3.398,1.363,1.821,0.461,2.435
Algeria,1994,0.0,5,7.725,28213777.0,Liamine Zéroual,independent,1.0,1.064,1.992,1.478,,,,,,,1.59,3.398,1.363,1.821,0.461,2.435
Algeria,1995,1.0,5,7.811,28757788.0,Liamine Zéroual,independent,1.0,1.064,1.992,1.502,,,,,,,1.59,3.398,1.363,1.821,0.461,2.435
Algeria,1996,1.0,5,7.967,29266415.0,Liamine Zéroual,independent,1.0,1.064,1.992,1.502,,,,,,,1.59,3.398,1.363,1.821,0.461,2.435
Algeria,1997,1.0,5,8.034,29742980.0,Liamine Zéroual,National Rally for Democracy,1.0,1.064,1.992,1.502,National Rally for Democracy,41.0,Movement for the Society of Peace,18.2,National Liberation Front,16.3,1.59,3.398,1.363,1.821,0.461,2.435
Algeria,1998,1.0,5,8.192,30192750.0,Liamine Zéroual,National Rally for Democracy,1.0,1.064,1.992,1.502,,,,,,,2.924,3.398,1.363,1.821,0.461,2.435
Algeria,1999,1.0,5,8.526,30623406.0,Abdelaziz Bouteflika,National Rally for Democracy,1.0,1.064,1.731,0.958,,,,,,,2.924,2.958,1.363,1.859,0.461,1.669
Algeria,2000,1.0,5,8.94,31042238.0,Abdelaziz Bouteflika,National Rally for Democracy,1.0,1.064,1.707,1.681,,,,,,,2.924,2.958,1.394,1.859,0.461,1.669
Algeria,2001,1.0,5,9.2,31451513.0,Abdelaziz Bouteflika,National Rally for Democracy,1.0,1.064,1.707,1.681,,,,,,,2.924,2.958,1.394,1.859,0.461,1.669
Algeria,2002,1.0,5,9.553,31855110.0,Abdelaziz Bouteflika,National Rally for Democracy,1.0,1.064,1.707,1.681,National Liberation Front,51.2,National Rally for Democracy,12.1,Movement for National Reform,,2.924,2.958,1.394,1.859,0.461,1.669
Algeria,2003,1.0,5,10.069,32264159.0,Abdelaziz Bouteflika,National Rally for Democracy,1.0,1.064,1.707,1.681,,,,,,,2.924,2.958,1.394,1.859,0.461,1.669
Algeria,2004,1.0,5,10.5,32692153.0,Abdelaziz Bouteflika,National Rally for Democracy,1.0,1.064,1.707,1.681,,,,,,,2.924,2.958,1.394,1.859,0.461,1.669
Algeria,2005,1.0,5,11.091,33149720.0,Abdelaziz Bouteflika,National Rally for Democracy,1.0,1.064,1.707,1.681,,,,,,,2.924,3.598,1.394,1.859,0.461,1.669
Algeria,2006,1.0,5,11.426,33641007.0,Abdelaziz Bouteflika,National Rally for Democracy,1.0,1.064,1.707,1.681,,,,,,,2.924,3.618,1.394,1.859,0.461,1.669
Algeria,2007,1.0,5,11.654,34166976.0,Abdelaziz Bouteflika,National Rally for Democracy,1.0,1.064,1.707,1.681,National Liberation Front,35.0,National Rally for Democracy,15.7,Movement for the Society of Peace,8.5,2.924,3.618,1.394,1.859,0.461,1.669
Algeria,2008,1.0,5,11.814,34730604.0,Abdelaziz Bouteflika,National Rally for Democracy,1.0,1.064,1.707,1.681,,,,,,,2.924,3.618,1.394,1.859,0.461,1.669
Algeria,2009,1.0,5,11.628,35333882.0,Abdelaziz Bouteflika,National Rally for Democracy,1.0,1.064,1.707,1.681,,,,,,,2.924,3.618,1.394,1.859,0.461,1.669
Algeria,2010,1.0,5,12.027,35977451.0,Abdelaziz Bouteflika,National Rally for Democracy,1.046,1.064,1.707,1.565,,,,,,,2.924,3.618,1.394,1.859,0.461,1.669
Algeria,2011,1.0,5,12.207,36661438.0,Abdelaziz Bouteflika,National Rally for Democracy,1.046,1.064,1.707,1.565,,,,,,,2.924,3.618,1.394,1.859,0.461,1.669
Algeria,2012,1.0,5,12.232,37383899.0,Abdelaziz Bouteflika,National Rally for Democracy,1.046,1.064,1.707,1.565,National Liberation Front,45.02,National Rally for Democracy,14.72,alliance: AAV,14.7,2.924,3.618,1.458,1.859,0.524,1.669
Algeria,2013,1.0,5,12.155,38140135.0,Abdelaziz Bouteflika,National Rally for Democracy,1.046,1.064,1.803,1.795,,,,,,,2.924,3.618,1.458,1.859,0.524,1.669
Algeria,2014,1.0,5,12.193,38923688.0,Abdelaziz Bouteflika,National Rally for Democracy,1.046,1.064,1.803,1.795,,,,,,,2.612,3.618,1.458,1.859,0.524,1.669
Algeria,2015,1.0,5,12.118,39728020.0,Abdelaziz Bouteflika,National Rally for Democracy,1.046,1.064,1.803,1.795,,,,,,,2.612,3.618,1.458,1.859,0.524,1.669
Algeria,2016,1.0,5,12.026,40551398.0,Abdelaziz Bouteflika,National Rally for Democracy,1.046,1.064,1.803,1.795,,,,,,,2.612,3.618,1.458,1.859,0.524,1.669
Algeria,2017,1.0,5,11.816,41389174.0,Abdelaziz Bouteflika,National Rally for Democracy,1.046,0.94,1.803,1.686,National Liberation Front,35.49,National Rally for Democracy,20.99,Movement for the Society of Peace,0.0,2.612,3.618,1.458,1.859,0.524,1.246
Algeria,2018,1.0,5,11.754,42228415.0,Abdelaziz Bouteflika,National Rally for Democracy,1.046,0.94,1.491,1.686,,,,,,,2.816,3.618,1.458,1.859,0.524,1.435
Algeria,2019,1.0,5,11.616,43053054.0,Abdelmadjid Tebboune,National Liberation Front,0.717,1.26,2.079,1.547,,,,,,,2.448,3.432,1.458,1.922,0.451,1.214
Algeria,2020,1.0,5,,43851043.0,Abdelmadjid Tebboune,National Liberation Front,0.879,1.26,2.049,1.567,,,,,,,1.906,3.181,1.458,1.664,0.593,1.214
Algeria,2021,1.0,5,,,Abdelmadjid Tebboune,National Liberation Front,0.879,1.26,2.049,1.53,,24.08,,15.97,,14.25,2.03,2.991,1.458,1.664,0.593,1.214
Angola,1900,0.0,7,,,Francisco Xavier Cabral de Moncada,technical,0.774,2.075,2.382,,,,,,,,1.354,3.219,0.237,2.984,1.52,2.031
Angola,1901,0.0,7,,,Francisco Xavier Cabral de Moncada,technical,0.774,2.075,2.382,,,,,,,,1.354,3.219,0.237,2.984,1.52,2.031
Angola,1902,0.0,7,,,Francisco Xavier Cabral de Moncada,technical,0.774,2.075,2.382,,,,,,,,1.354,3.219,0.237,2.984,1.52,2.031
Angola,1903,0.0,7,,,Eduardo Augusto Ferreira da Costa,technical,0.774,2.075,2.382,,,,,,,,1.354,3.219,0.237,2.984,1.52,2.031
Angola,1904,0.0,7,,,António Duarte Ramada Curto,technical,0.774,2.075,2.382,,,,,,,,1.354,3.219,0.237,2.984,1.52,2.031
Angola,1905,0.0,7,,,António Duarte Ramada Curto,technical,0.774,2.075,2.382,,,,,,,,1.354,3.219,0.237,2.984,1.52,2.031
Angola,1906,0.0,7,,,Eduardo Augusto Ferreira da Costa,technical,0.774,2.075,2.382,,,,,,,,1.354,3.219,0.237,2.984,1.52,2.031
Angola,1907,0.0,7,,,Henrique Mitchell de Paiva Couceiro,technical,0.774,2.075,2.382,,,,,,,,1.354,3.219,0.237,2.984,1.52,2.031
Angola,1908,0.0,7,,,Henrique Mitchell de Paiva Couceiro,technical,0.774,2.075,2.382,,,,,,,,1.354,3.219,0.237,2.984,1.52,2.031
Angola,1909,0.0,7,,,José Augusto Alves Roçadas,technical,0.774,2.075,2.382,,,,,,,,1.354,3.219,0.237,2.984,1.52,2.031
Angola,1910,0.0,7,,,José Augusto Alves Roçadas,technical,0.774,2.075,2.382,,,,,,,,1.354,3.219,0.237,2.984,1.52,2.031
Angola,1911,0.0,7,,,Manuel Maria Coelho,technical,0.774,2.075,2.382,,,,,,,,1.354,3.219,0.237,2.984,1.52,2.031
Angola,1912,0.0,7,,,José Maria Mendes Ribeiro Nortonde Matos,technical,0.774,2.075,2.382,,,,,,,,1.354,3.219,0.237,2.984,1.52,2.031
Angola,1913,0.0,7,,,José Maria Mendes Ribeiro Nortonde Matos,technical,0.774,2.075,2.382,,,,,,,,1.354,3.219,0.237,2.984,1.52,2.031
Angola,1914,0.0,7,,,José Maria Mendes Ribeiro Nortonde Matos,technical,0.774,2.075,2.382,,,,,,,,1.354,3.219,0.237,2.984,1.52,2.031
Angola,1915,0.0,7,,,Francisco Pais Teles de Utra Machado,technical,0.774,2.075,2.382,,,,,,,,1.354,3.219,0.237,2.984,1.52,2.031
Angola,1916,0.0,7,,,Pedro Francisco Massano do Amorim,technical,0.774,2.075,2.382,,,,,,,,1.354,3.219,0.237,2.984,1.52,2.031
Angola,1917,0.0,7,,,Jaime Alberto de Castro Morais,technical,0.774,2.075,2.382,,,,,,,,1.354,3.219,0.237,2.984,1.52,2.031
Angola,1918,0.0,7,,,Filomeno da Câmara Melo Cabral,technical,0.774,2.075,2.382,,,,,,,,1.354,3.219,0.237,2.984,1.52,2.031
Angola,1919,0.0,7,,,Francisco Coelho do Amaral Reis visconde de Pedralva,technical,0.774,2.075,2.382,,,,,,,,1.354,3.219,0.237,2.984,1.52,2.031
Angola,1920,0.0,7,,,José Inácio da Silva,technical,0.774,2.075,2.382,,,,,,,,1.354,3.219,0.237,2.984,1.52,2.031
Angola,1921,0.0,7,,,José Maria Mendes Ribeiro Norton de Matos,technical,0.774,2.075,2.382,,,,,,,,1.354,3.219,0.237,2.984,1.52,2.031
Angola,1922,0.0,7,,,José Maria Mendes Ribeiro Norton de Matos,technical,0.774,2.075,2.382,,,,,,,,1.354,3.219,0.237,2.984,1.52,2.031
Angola,1923,0.0,7,,,Miguel de Almeida Santos,technical,0.774,2.075,2.382,,,,,,,,1.354,3.219,0.237,2.984,1.52,2.031
Angola,1924,0.0,7,,,Antero Tavares de Carvalho,technical,0.774,2.075,2.382,,,,,,,,1.354,3.219,0.237,2.984,1.52,2.031
Angola,1925,0.0,7,,,Francisco Cunha Rêgo Chaves,technical,0.774,2.075,2.382,,,,,,,,1.354,3.219,0.237,2.984,1.52,2.031
Angola,1926,0.0,7,,,António Vicente Ferreira,technical,0.774,2.075,2.382,,,,,,,,1.354,3.219,0.237,2.984,1.52,2.031
Angola,1927,0.0,7,,,António Vicente Ferreira,technical,0.774,2.075,2.382,,,,,,,,1.354,3.219,0.237,2.984,1.52,2.031
Angola,1928,0.0,7,,,António Vicente Ferreira,technical,0.774,2.075,2.382,,,,,,,,1.354,3.219,0.237,2.984,1.52,2.031
Angola,1929,0.0,7,,,Filomeno da Câmara Melo Cabral,technical,0.774,2.075,2.382,,,,,,,,1.354,3.219,0.237,2.984,1.52,2.031
Angola,1930,0.0,7,,,José Dionísio Carneiro de Sousa e Faro,technical,0.774,2.075,2.382,,,,,,,,1.354,3.219,0.237,2.984,1.52,2.031
Angola,1931,0.0,7,,,Eduardo Ferreira Viana,technical,0.774,2.075,2.382,,,,,,,,1.354,3.219,0.237,2.984,1.52,2.031
Angola,1932,0.0,7,,,Eduardo Ferreira Viana,technical,0.774,2.075,2.382,,,,,,,,1.354,3.219,0.237,2.984,1.52,2.031
Angola,1933,0.0,7,,,Ernesto Gonçalves Amaro,technical,0.774,2.075,2.382,,,,,,,,1.354,3.219,0.237,2.984,1.52,2.031
Angola,1934,0.0,7,,,Júlio Garcês de Lencastre,technical,0.774,2.075,2.382,,,,,,,,1.354,3.395,0.609,2.984,1.25,2.031
Angola,1935,0.0,7,,,António Lopes Mateus,technical,0.774,2.075,2.382,,,,,,,,1.354,3.395,0.609,2.984,1.25,2.031
Angola,1936,0.0,7,,,Vasco Lopes Alves,technical,0.774,2.075,2.382,,,,,,,,1.354,3.395,0.609,2.984,1.25,2.031
Angola,1937,0.0,7,,,António Lopes Mateus,technical,0.774,2.075,2.382,,,,,,,,1.354,3.395,0.609,2.984,1.25,2.031
Angola,1938,0.0,7,,,António Lopes Mateus,technical,0.774,2.075,2.382,,,,,,,,1.354,3.395,0.609,2.984,1.25,2.031
Angola,1939,0.0,7,,,José Diogo Ferreira Martins,technical,0.774,2.075,2.382,,,,,,,,1.354,3.395,0.609,2.984,1.25,2.031
Angola,1940,0.0,7,,,Manoel da Cunha e Costa Marques Mano,technical,0.774,2.075,2.382,,,,,,,,1.354,3.395,0.609,2.984,1.25,2.031
Angola,1941,0.0,7,,,Manoel da Cunha e Costa Marques Mano,technical,0.774,2.075,2.382,,,,,,,,1.354,3.395,0.609,2.984,1.25,2.031
Angola,1942,0.0,7,,,Álvaro de Freitas Morna,technical,0.774,2.075,2.382,,,,,,,,1.354,3.395,0.609,2.984,1.25,2.031
Angola,1943,0.0,7,,,Vasco Lopes Alves,technical,0.774,2.075,2.382,,,,,,,,1.354,3.395,0.609,2.984,1.25,2.031
Angola,1944,0.0,7,,,Vasco Lopes Alves,technical,0.774,2.075,2.382,,,,,,,,1.354,3.395,0.609,2.984,1.25,2.031
Angola,1945,0.0,7,,,Vasco Lopes Alves,technical,0.774,2.075,2.382,,,,,,,,1.354,3.395,0.609,2.984,1.25,2.031
Angola,1946,0.0,7,,,Vasco Lopes Alves,technical,0.774,2.075,2.382,,,,,,,,1.354,3.395,0.609,2.984,1.25,2.031
Angola,1947,0.0,7,,,Fernando Falcão Pacheco Mena,technical,0.774,2.075,2.382,,,,,,,,1.354,3.395,0.609,2.984,1.25,2.031
Angola,1948,0.0,7,,,José Agapito de Silva Carvalho,technical,0.774,2.075,2.382,,,,,,,,1.354,3.395,0.609,2.984,1.25,2.031
Angola,1949,0.0,7,,,José Agapito de Silva Carvalho,technical,0.774,2.075,2.382,,,,,,,,1.354,3.395,0.609,2.984,1.25,2.031
Angola,1950,0.0,7,1.858,,José Agapito de Silva Carvalho,technical,0.774,2.075,2.382,,,,,,,,1.354,3.395,0.609,2.984,1.25,2.031
Angola,1951,0.0,7,1.864,,José Agapito de Silva Carvalho,technical,0.774,2.075,2.382,,,,,,,,1.354,3.395,0.609,2.984,1.25,2.031
Angola,1952,0.0,7,1.884,,José Agapito de Silva Carvalho,technical,0.774,2.075,2.382,,,,,,,,1.354,3.395,0.609,2.984,1.25,2.031
Angola,1953,0.0,7,1.902,,José Agapito de Silva Carvalho,technical,0.774,2.075,2.382,,,,,,,,1.354,3.395,0.609,2.984,1.25,2.031
Angola,1954,0.0,7,1.92,,José Agapito de Silva Carvalho,technical,0.774,2.075,2.382,,,,,,,,1.354,3.395,0.609,2.984,1.25,2.031
Angola,1955,0.0,7,1.951,,Manuel de Gusmão de Mascarenhas Galvão,technical,0.774,2.075,2.382,,,,,,,,1.354,3.395,0.609,2.984,1.25,2.031
Angola,1956,0.0,7,1.981,,Horácio José de Sá Viana Rebelo,technical,0.774,2.075,2.382,,,,,,,,1.354,3.395,0.609,2.984,1.25,2.031
Angola,1957,0.0,7,2.033,,Horácio José de Sá Viana Rebelo,technical,0.774,2.075,2.382,,,,,,,,1.354,3.395,0.609,2.984,1.25,2.031
Angola,1958,0.0,7,2.095,,Horácio José de Sá Viana Rebelo,technical,0.774,2.075,2.382,,,,,,,,1.354,3.395,0.609,2.984,1.25,2.031
Angola,1959,0.0,7,2.136,,Francisco Avelar Maia de Loureiro,technical,0.774,2.075,2.382,,,,,,,,1.354,3.395,0.609,2.984,1.25,2.031
Angola,1960,0.0,7,2.205,5454938.0,Álvaro Rodrigues da Silva Tavares,technical,0.774,2.075,2.382,,,,,,,,1.354,3.395,0.609,2.984,1.25,2.031
Angola,1961,0.0,7,2.293,5531451.0,Venâncio Augusto Deslandes,technical,0.774,2.075,2.382,,,,,,,,1.354,3.395,0.609,2.984,1.25,2.031
Angola,1962,0.0,7,2.386,5608499.0,Silvino Silvério Marquês,technical,0.774,2.075,2.382,,,,,,,,1.354,3.395,0.609,2.984,1.25,2.031
Angola,1963,0.0,7,2.499,5679409.0,Silvino Silvério Marquês,technical,0.774,2.075,2.382,,,,,,,,1.354,3.395,0.609,2.984,1.25,2.031
Angola,1964,0.0,7,2.629,5734995.0,Silvino Silvério Marquês,technical,0.774,2.075,2.382,,,,,,,,1.354,3.395,0.609,2.984,1.25,2.031
Angola,1965,0.0,7,2.761,5770573.0,Silvino Silvério Marquês,technical,0.774,2.075,2.382,,,,,,,,1.354,3.395,0.609,2.984,1.25,2.031
Angola,1966,0.0,7,2.914,5781305.0,Camilo Augusto de Miranda Rebocho Vaz,technical,0.774,2.075,2.382,,,,,,,,1.354,3.395,0.609,2.984,1.25,2.031
Angola,1967,0.0,7,3.092,5774440.0,Camilo Augusto de Miranda Rebocho Vaz,technical,0.774,2.075,2.382,,,,,,,,1.354,3.395,0.609,2.984,1.25,2.031
Angola,1968,0.0,7,3.326,5771973.0,Camilo Augusto de Miranda Rebocho Vaz,technical,0.774,2.075,2.382,,,,,,,,1.354,3.567,0.609,2.984,1.25,2.031
Angola,1969,0.0,7,3.649,5803677.0,Camilo Augusto de Miranda Rebocho Vaz,technical,0.774,2.075,2.382,,,,,,,,2.586,3.567,0.932,2.984,1.25,2.031
Angola,1970,0.0,7,4.147,5890360.0,Camilo Augusto de Miranda Rebocho Vaz,technical,0.774,2.075,2.382,,,,,,,,2.586,3.567,0.932,2.984,1.25,2.031
Angola,1971,0.0,7,4.391,6041239.0,Camilo Augusto de Miranda Rebocho Vaz,technical,0.774,2.075,2.382,,,,,,,,2.586,3.567,0.932,2.984,1.25,2.031
Angola,1972,0.0,7,4.45,6248965.0,Fernando Augusto Santos Castro,technical,0.774,2.075,2.382,,,,,,,,2.586,3.567,0.932,2.984,1.25,2.031
Angola,1973,0.0,7,4.506,6497283.0,Fernando Augusto Santos Castro,technical,0.774,2.075,2.382,2.515,,,,,,,2.586,3.567,0.932,2.984,1.25,2.031
Angola,1974,0.0,7,4.356,6761623.0,António Alva Rosa Coutinho,technical,0.774,2.075,2.382,2.515,,,,,,,2.586,3.567,0.932,2.984,1.25,2.031
Angola,1975,0.0,7,4.009,7023994.0,António Agostinho Neto,People's Movement for the Liberation of Angola – Labour Party,0.926,1.299,1.516,2.515,,,,,,,1.842,3.206,0.255,2.386,1.25,1.663
Angola,1976,0.0,7,3.712,7279630.0,António Agostinho Neto,People's Movement for the Liberation of Angola – Labour Party,0.926,1.299,1.516,2.515,,,,,,,1.842,3.206,0.599,2.386,1.25,1.663
Angola,1977,0.0,7,3.57,7533814.0,António Agostinho Neto,People's Movement for the Liberation of Angola – Labour Party,0.926,1.299,1.516,2.515,,,,,,,1.454,3.085,0.599,2.386,1.25,1.663
Angola,1978,0.0,7,3.428,7790774.0,António Agostinho Neto,People's Movement for the Liberation of Angola – Labour Party,0.926,1.299,1.516,2.515,,,,,,,1.842,3.207,0.599,2.386,1.25,1.663
Angola,1979,0.0,7,3.384,8058112.0,José Eduardo dos Santos,People's Movement for the Liberation of Angola – Labour Party,0.681,1.299,1.516,2.274,,,,,,,1.842,3.207,0.599,2.386,1.25,1.663
Angola,1980,0.0,7,3.361,8341290.0,José Eduardo dos Santos,People's Movement for the Liberation of Angola – Labour Party,0.821,1.014,1.059,1.823,People's Movement for the Liberation of Angola – Labour Party,,,,,,1.842,3.207,0.599,2.386,1.25,1.663
Angola,1981,0.0,7,3.251,8640478.0,José Eduardo dos Santos,People's Movement for the Liberation of Angola – Labour Party,0.821,1.014,1.059,1.823,,,,,,,1.842,3.207,0.599,2.386,1.25,1.663
Angola,1982,0.0,7,3.158,8952971.0,José Eduardo dos Santos,People's Movement for the Liberation of Angola – Labour Party,0.821,1.014,1.059,1.823,,,,,,,1.842,3.207,0.599,2.386,1.25,1.663
Angola,1983,0.0,7,3.082,9278104.0,José Eduardo dos Santos,People's Movement for the Liberation of Angola – Labour Party,0.821,1.014,1.059,1.823,,,,,,,1.842,3.207,0.599,2.386,1.25,1.663
Angola,1984,0.0,7,3.059,9614756.0,José Eduardo dos Santos,People's Movement for the Liberation of Angola – Labour Party,0.821,1.014,1.059,1.823,,,,,,,1.842,3.207,0.599,2.386,1.25,1.663
Angola,1985,0.0,7,3.009,9961993.0,José Eduardo dos Santos,People's Movement for the Liberation of Angola – Labour Party,0.821,1.014,1.059,1.823,,,,,,,1.842,3.207,0.599,2.386,1.25,1.663
Angola,1986,0.0,7,2.887,10320116.0,José Eduardo dos Santos,People's Movement for the Liberation of Angola – Labour Party,0.821,1.014,1.059,1.823,People's Movement for the Liberation of Angola – Labour Party,,,,,,1.842,3.207,0.599,2.386,1.25,1.663
Angola,1987,0.0,7,2.936,10689247.0,José Eduardo dos Santos,People's Movement for the Liberation of Angola – Labour Party,0.821,0.637,1.059,1.523,,,,,,,1.842,3.207,0.599,2.386,1.25,1.663
Angola,1988,0.0,7,2.988,11068051.0,José Eduardo dos Santos,People's Movement for the Liberation of Angola – Labour Party,0.821,0.637,1.059,1.523,,,,,,,1.842,3.207,0.599,2.386,1.25,1.663
Angola,1989,0.0,7,3.013,11454784.0,José Eduardo dos Santos,People's Movement for the Liberation of Angola – Labour Party,0.821,0.637,1.059,1.523,,,,,,,1.842,3.207,0.599,2.386,1.25,1.663
Angola,1990,0.0,7,3.048,11848385.0,José Eduardo dos Santos,People's Movement for the Liberation of Angola – Labour Party,0.821,0.637,1.059,1.523,,,,,,,2.337,3.471,1.226,2.386,1.25,1.663
Angola,1991,0.0,7,2.934,12248901.0,José Eduardo dos Santos,People's Movement for the Liberation of Angola – Labour Party,0.821,0.637,1.059,1.523,,,,,,,2.337,3.471,1.226,1.879,1.502,1.663
Angola,1992,1.0,7,2.785,12657361.0,José Eduardo dos Santos,People's Movement for the Liberation of Angola – Labour Party,0.739,0.367,0.775,1.646,People's Movement for the Liberation of Angola – Labour Party,58.6,National Union for the Total Independence of Angola,31.8,,,2.337,3.471,1.226,1.451,1.502,1.663
Angola,1993,0.0,7,2.411,13075044.0,José Eduardo dos Santos,People's Movement for the Liberation of Angola – Labour Party,0.739,0.367,0.775,1.489,,,,,,,1.943,3.339,1.047,1.451,1.502,1.663
Angola,1994,0.0,7,2.349,13503753.0,José Eduardo dos Santos,People's Movement for the Liberation of Angola – Labour Party,0.739,0.367,0.775,1.489,,,,,,,1.943,3.339,1.047,1.451,1.502,1.663
Angola,1995,0.0,7,2.446,13945205.0,José Eduardo dos Santos,People's Movement for the Liberation of Angola – Labour Party,0.739,0.367,0.775,1.373,,,,,,,1.943,3.339,1.047,1.451,1.502,1.663
Angola,1996,0.0,7,2.673,14400722.0,José Eduardo dos Santos,People's Movement for the Liberation of Angola – Labour Party,0.739,0.367,0.775,1.373,,,,,,,1.943,3.339,1.047,1.451,1.502,1.663
Angola,1997,0.0,7,2.76,14871572.0,José Eduardo dos Santos,People's Movement for the Liberation of Angola – Labour Party,0.739,0.367,0.775,1.373,,,,,,,1.943,3.339,1.047,1.451,1.502,1.663
Angola,1998,0.0,7,2.834,15359600.0,José Eduardo dos Santos,People's Movement for the Liberation of Angola – Labour Party,0.739,0.367,0.775,1.373,,,,,,,1.943,3.339,1.047,1.451,1.502,1.663
Angola,1999,0.0,7,2.82,15866871.0,José Eduardo dos Santos,People's Movement for the Liberation of Angola – Labour Party,0.739,0.367,0.775,1.373,,,,,,,1.943,3.339,1.047,1.451,1.502,1.663
Angola,2000,0.0,7,2.757,16395477.0,José Eduardo dos Santos,People's Movement for the Liberation of Angola – Labour Party,0.953,0.367,0.775,1.373,,,,,,,1.943,3.339,1.047,1.451,1.502,1.663
Angola,2001,0.0,7,2.814,16945753.0,José Eduardo dos Santos,People's Movement for the Liberation of Angola – Labour Party,0.953,0.367,0.775,1.373,,,,,,,1.943,3.339,1.047,1.451,1.502,1.663
Angola,2002,0.0,7,3.024,17519418.0,José Eduardo dos Santos,People's Movement for the Liberation of Angola – Labour Party,0.953,0.367,0.775,1.373,,,,,,,1.943,3.339,1.047,1.451,1.009,1.663
Angola,2003,0.0,7,3.178,18121477.0,José Eduardo dos Santos,People's Movement for the Liberation of Angola – Labour Party,0.953,0.259,0.341,1.373,,,,,,,1.943,3.339,1.047,1.451,1.009,1.663
Angola,2004,0.0,7,3.495,18758138.0,José Eduardo dos Santos,People's Movement for the Liberation of Angola – Labour Party,0.953,0.259,0.341,1.373,,,,,,,1.943,3.339,1.047,1.451,1.009,1.663
Angola,2005,0.0,7,3.965,19433604.0,José Eduardo dos Santos,People's Movement for the Liberation of Angola – Labour Party,0.953,0.259,0.341,1.373,,,,,,,1.943,3.339,1.047,1.451,1.009,1.663
Angola,2006,0.0,7,4.522,20149905.0,José Eduardo dos Santos,People's Movement for the Liberation of Angola – Labour Party,0.953,0.259,0.341,1.373,,,,,,,1.943,3.339,1.047,1.451,1.009,1.663
Angola,2007,0.0,7,5.035,20905360.0,José Eduardo dos Santos,People's Movement for the Liberation of Angola – Labour Party,0.953,0.259,0.341,1.373,,,,,,,1.943,3.339,1.047,1.451,1.009,1.663
Angola,2008,0.0,7,5.443,21695636.0,José Eduardo dos Santos,People's Movement for the Liberation of Angola – Labour Party,0.953,0.259,0.341,1.373,People's Movement for the Liberation of Angola – Labour Party,86.8,National Union for the Total Independence of Angola,7.3,,,1.943,3.339,1.047,1.451,1.009,2.857
Angola,2009,0.0,7,5.478,22514275.0,José Eduardo dos Santos,People's Movement for the Liberation of Angola – Labour Party,0.953,0.259,0.341,1.373,,,,,,,1.943,3.339,1.047,1.451,1.009,2.857
Angola,2010,1.0,7,5.815,23356247.0,José Eduardo dos Santos,People's Movement for the Liberation of Angola – Labour Party,0.953,0.259,0.341,1.373,,,,,,,1.834,3.339,1.047,1.451,1.009,2.857
Angola,2011,1.0,7,6.228,24220660.0,José Eduardo dos Santos,People's Movement for the Liberation of Angola – Labour Party,0.953,0.259,0.341,1.373,,,,,,,1.834,3.339,1.047,1.451,1.009,2.857
Angola,2012,1.0,7,6.514,25107925.0,José Eduardo dos Santos,People's Movement for the Liberation of Angola – Labour Party,0.953,0.259,0.341,1.373,People's Movement for the Liberation of Angola – Labour Party,79.5,National Union for the Total Independence of Angola,14.5,,,1.834,3.339,1.047,1.451,1.009,2.857
Angola,2013,1.0,7,6.678,26015786.0,José Eduardo dos Santos,People's Movement for the Liberation of Angola – Labour Party,1.036,0.402,0.331,1.242,,,,,,,1.758,3.339,1.047,1.658,1.009,2.79
Angola,2014,1.0,7,6.733,26941773.0,José Eduardo dos Santos,People's Movement for the Liberation of Angola – Labour Party,1.036,0.402,0.331,1.242,,,,,,,1.758,3.339,1.047,1.658,1.009,2.79
Angola,2015,1.0,7,6.558,27884380.0,José Eduardo dos Santos,People's Movement for the Liberation of Angola – Labour Party,1.036,0.402,0.331,1.242,,,,,,,1.869,3.339,1.047,1.658,1.009,2.79
Angola,2016,1.0,7,6.262,28842482.0,José Eduardo dos Santos,People's Movement for the Liberation of Angola – Labour Party,1.036,0.402,0.331,1.242,,,,,,,1.869,3.339,1.047,1.658,1.009,2.79
Angola,2017,1.0,7,5.967,29816769.0,João Lourenço,People's Movement for the Liberation of Angola – Labour Party,1.321,1.183,1.462,1.466,People's Movement for the Liberation of Angola – Labour Party,68.18,National Union for the Total Independence of Angola,23.18,Broad Convergence for the Salvation of Angola – Electoral Coalition,7.3,1.78,3.339,1.484,2.186,1.156,2.894
Angola,2018,1.0,7,5.679,30809787.0,João Lourenço,People's Movement for the Liberation of Angola – Labour Party,1.566,1.886,1.929,1.62,,,,,,,2.061,3.659,1.484,2.186,1.156,2.894
Angola,2019,1.0,7,5.392,31825299.0,João Lourenço,People's Movement for the Liberation of Angola – Labour Party,1.566,1.939,1.969,1.908,,,,,,,2.436,3.854,1.762,2.186,1.156,2.894
Angola,2020,1.0,7,,32866268.0,João Lourenço,People's Movement for the Liberation of Angola – Labour Party,1.566,1.939,1.969,1.63,,,,,,,2.233,3.854,1.762,2.186,1.186,3.05
